flight_id,failure_within_horizon
646,0.025721715388758965
647,0.05697021134317426
648,0.05101324596670779
649,0.04311814691349103
650,0.0511301007782471
651,0.07650719849892586
652,0.06188014746732273
890,0.0346633839766113
891,0.019866637485261004
892,0.01936065706088975
893,0.0211113243360643
894,0.053094672105968355
895,0.0446067068957465
896,0.02914386797193955
897,0.05916863494053745
898,0.0303816302897285
899,0.04682039634639651
900,0.041254812681773015
901,0.043854511552853255
902,0.09386276883553604
903,0.04044247521532295
904,0.08551474438146117
905,0.11042000645581744
906,0.11227629356854908
907,0.14095509166558612
908,0.43909125503894625
909,0.13586210944793564
910,0.7150379350892365
911,0.15614684152854025
912,0.1617402143257659
1050,0.05689744268347883
1051,0.03574691010497619
1052,0.019847853779592466
1053,0.023436677882647732
1054,0.02959383540670338
1055,0.05431942388190639
1056,0.06773748128142093
1057,0.025663706276637055
1058,0.08274034335036341
1059,0.061080599553785926
1060,0.06381472731117574
1061,0.06170865215594676
1062,0.07682024157848444
1063,0.07924886363718364
1064,0.16686745055434962
1065,0.10557164727362288
1066,0.09374186379017922
1067,0.183754762614801
1068,0.16299963556311453
1069,0.21513419494360056
1070,0.9714134463619926
1071,0.735168075667805
1072,0.33991174264658713
1073,0.9616887684756334
1074,0.3022345992050495
1075,0.40723243175625257
1076,0.03889675882970957
1077,0.06106812279714876
1078,0.032338781698090756
1079,0.026867003628317638
1080,0.0756073448846031
1081,0.04627903217233737
1082,0.04884412069871714
1083,0.09753218600887417
1084,0.07093586142245317
1085,0.06985942400186505
1086,0.03577615961436453
1087,0.08442286202930951
1088,0.0716654184490614
1089,0.09354767076544342
1090,0.08649656828491702
1091,0.09294071056583977
1092,0.09114576841870278
1093,0.18188181111575072
1094,0.3950793736200368
1095,0.7086040089644091
1096,0.16196555695792045
1097,0.24858765745752795
1098,0.2255046893971153
1099,0.2616806346367501
1100,0.46469126139214495
1101,0.9304550105935689
1102,0.5335370554829117
1123,0.04095345885978258
1124,0.026527908157979882
1125,0.03449066483677744
1126,0.029109258136433343
1127,0.030645171487066393
1128,0.016372770871660353
1129,0.05143515554909008
1130,0.04502616379836708
1131,0.0364885950082143
1132,0.06200832982308042
1133,0.08932244978748782
1134,0.06672058515658748
1135,0.04592624229032892
1136,0.08305567591643571
1137,0.035724210701872844
1138,0.026868605095061296
1139,0.0882863910029672
1140,0.4996821838551468
1141,0.07754780047013031
1142,0.14861739780951086
1143,0.9362187027799875
1144,0.1398978667522072
1145,0.1527613766418869
1161,0.012812959069049586
1162,0.011809701821979896
1163,0.025073158039784976
1164,0.021679522423050768
1165,0.007736938569027864
1166,0.02623462772515475
1167,0.027394095374595067
1168,0.03524658125929907
1169,0.035980057734617696
1170,0.03010630227117592
1171,0.025166159973652673
1172,0.014796369585490321
1173,0.031232062274049004
1174,0.04350697538685102
1175,0.016521509220295796
1176,0.08418513196598557
1177,0.03463074423860127
1178,0.07392841845946717
1179,0.043486170091488106
1180,0.07364859881872476
1181,0.07541959424262457
1182,0.03385006158754735
1183,0.07610909936695574
1184,0.08435137463153411
1185,0.07108075856914636
1186,0.060423385289455574
1187,0.06780953859708158
1188,0.09305307663263934
1189,0.12086192217057155
1190,0.053014059346513626
1191,0.09325128685156168
1192,0.5571005844650807
1229,0.0379429952346403
1230,0.029778644421121766
1231,0.039650759513559806
1232,0.034381268110156356
1233,0.060291898720597016
1234,0.05135543381329945
1235,0.0369682452609838
1236,0.04450404593321895
1237,0.07038445957333835
1238,0.05579925197282122
1239,0.053361441379392034
1240,0.05947224092025598
1241,0.07820180593707443
1242,0.1593513521511497
1243,0.09473612732540243
1244,0.10323272082971888
1245,0.09349359749992116
1246,0.08182825016261414
1556,0.03014231510013522
1557,0.038626131738800355
1558,0.021189924936883764
1559,0.022980935326492886
1560,0.0613363885872989
1561,0.03335380163816364
1562,0.04037104743998559
1563,0.03261534392475414
1564,0.03299006231562565
1565,0.0435115141912189
1566,0.044227802449299455
1567,0.058629175814254926
1568,0.10205866708428205
1569,0.1466669656914874
1570,0.0809601451947044
1571,0.08151123355721196
1572,0.15077926688430093
1573,0.1803490052740353
1592,0.02076619449711557
1593,0.022340542270021406
1594,0.014688451914628952
1595,0.020212315563517925
1596,0.03401249409252121
1597,0.02361051550490392
1598,0.034535827738712804
1599,0.03185478184106253
1600,0.026829559779902177
1601,0.03358508286727401
1602,0.03128337487360607
1603,0.030707084769762708
1604,0.06176304378024971
1605,0.07648557656606068
1606,0.05325619240977248
1607,0.03937628581764452
1608,0.07003297688137171
1609,0.09888546038543065
1610,0.1324380727113412
1611,0.10618037430117319
1612,0.20567559898873236
1613,0.12863473045524237
1614,0.1487451558206596
1615,0.06567062808265181
1616,0.2380560760631196
1617,0.33162108080096836
1618,0.17039037276518018
1619,0.025054246498783506
1620,0.032464830665905324
1621,0.04728585946048532
1622,0.03609167205442726
1623,0.03265584671656942
1624,0.07903369038695549
1625,0.05966661408686728
1626,0.08635610759357958
1627,0.05622343208584685
1628,0.07801888714390404
1629,0.046526373519560384
1630,0.1279343139340226
1631,0.0745422608954544
1632,0.11985946274656593
1633,0.17910610944192734
1634,0.18467919366829347
1635,0.1342589378666408
1636,0.3503228824680243
1637,0.19705664140673687
1638,0.15229391430094777
1639,0.13052689859167857
1640,0.1566705869606321
1641,0.38041848297336955
1642,0.28849663973653933
1643,0.37106226548694143
1644,0.4386594805030126
1645,0.4661595802108161
1646,0.276969909632929
1647,0.23990725739633598
1648,0.38719119896473375
1649,0.31359336341007327
1650,0.46815466229234937
1651,0.3511766426689379
1652,0.6042543146493469
1653,0.3845656122753164
1654,0.6385876010603155
1674,0.037581006723122305
1675,0.016164001100797784
1676,0.028186366120527977
1677,0.02450764065975456
1678,0.020913196407546564
1679,0.036350497316840195
1680,0.02070039602560236
1681,0.04540907126159068
1682,0.05348985433668215
1683,0.03304962251499151
1684,0.029720721440276387
1685,0.030628437259088266
1686,0.040746436991510135
1687,0.03619709403750537
1688,0.05977635738156099
1689,0.05237441891354642
1690,0.046199473697497745
1691,0.08242359989864571
1692,0.045625200920964636
1693,0.1361065547852381
1694,0.09593773996784026
1695,0.10245051004204475
1696,0.06375262362715223
1697,0.10990310499333775
1698,0.18809161963748136
1699,0.017570005083897812
1700,0.025000232921265398
1701,0.018404688991094435
1702,0.020646450925078105
1703,0.03696825170479358
1704,0.05505447151452582
1705,0.03908486028292408
1706,0.039427899797094774
1707,0.054144176307473646
1708,0.030356617258266532
1709,0.11782982942696121
1710,0.10733979591672363
1711,0.08164470914910489
1712,0.07165853928331202
1713,0.07203536967496244
1714,0.12322886405967759
1715,0.15739436412701246
1716,0.07253027179248432
1717,0.0869970100965525
1833,0.08654099557606808
1834,0.06303252528794974
1835,0.07847879456017075
1836,0.041349609909710504
1837,0.03880386813221567
1838,0.08114199154633464
1839,0.054357681931033616
1840,0.05878811270803325
1841,0.09351094849789492
1842,0.04395432933204462
1843,0.04341332141253689
1844,0.061343036895780266
1845,0.056893355597208276
1846,0.08899232858873413
1847,0.07475263990249317
1848,0.0961896119067473
1849,0.14035505700924927
1850,0.6016936289312894
1851,0.10934122655716634
1852,0.17076999620959366
1853,0.2597155937362374
1854,0.624172612316636
1855,0.14246400707242404
1856,0.02290526903371196
1857,0.0395841988682124
1858,0.027636782633271836
1859,0.01712643896936063
1860,0.04395064596782335
1861,0.06700457850093047
1862,0.04146113627132738
1863,0.04822117309128502
1864,0.059661687198191295
1865,0.043299887847531436
1866,0.05118674893175859
1867,0.09379889704205417
1868,0.1255345795116308
1869,0.03589491381959113
1870,0.13930296668288134
1871,0.05354419506122612
1872,0.06709227642456399
1873,0.154689689719701
1874,0.22327002660913714
1875,0.18164586963941304
1876,0.14365662942028815
1877,0.2443850663322778
1878,0.23758415286503656
1879,0.12128735209010476
1880,0.10386377188676323
1908,0.015719672226008875
1909,0.02392035799556552
1910,0.026990409057683774
1911,0.028455484910887386
1912,0.023561885879539893
1913,0.03592654916195957
1914,0.020848287692576708
1915,0.033012194226857014
1916,0.03504605439002749
1917,0.0605064416918519
1918,0.06991841746788716
1919,0.029622268100843705
1920,0.03705833764822735
1921,0.04707702479452388
1922,0.07193827128773259
1923,0.03531115701529224
1924,0.05281563819587219
1925,0.09043893760284673
1926,0.09100418990529338
1927,0.0546856054673824
1928,0.07424882491403918
1929,0.12623989068676936
1930,0.6625048443322004
1931,0.18617524807441013
1932,0.07818048439727383
1933,0.06768459499794503
1934,0.13545579094414115
1935,0.26925239230959735
1936,0.2388117303290268
1937,0.6707155999803819
1938,0.6678697403643897
1939,0.8613631736516496
1940,0.8696593024648426
1960,0.017214783929273055
1961,0.02044406730126611
1962,0.032601288762522426
1963,0.029731965727955553
1964,0.02427267389614237
1965,0.042399399718745415
1966,0.10859291389309547
1967,0.05114632393438731
1968,0.09028441465732041
1969,0.05667362279991861
1970,0.05986495018362811
1971,0.11447459109945522
1972,0.06228842968970862
1973,0.06270921265966908
1974,0.08585912727704977
1975,0.17835576510799037
1976,0.09898982901300958
1977,0.13567267249539622
1978,0.1536433222146508
1979,0.1917717130661292
1980,0.1461825621378031
1981,0.38022263354395985
1982,0.16237178638410607
1983,0.3217289039721856
1984,0.2363242568785551
1985,0.4346636888683011
1986,0.4120544084080553
1987,0.23233093489000287
1988,0.3917024506645672
1989,0.516263951415808
1990,0.27894486180864353
2037,0.016612272927468395
2038,0.019139333700655105
2039,0.03727069045179615
2040,0.03639720210810587
2041,0.03212136262208596
2042,0.02060730096472176
2043,0.0485622267593935
2044,0.028479404384938286
2045,0.03348383792482492
2046,0.03701452630027648
2047,0.04250745774667298
2048,0.05099237825058737
2049,0.03440309151337568
2050,0.04690203721516141
2051,0.12038180746880636
2052,0.053927550967243144
2053,0.07392305412065699
2054,0.09789629765953733
2055,0.11164300403700173
2056,0.1753180284886024
2057,0.08588573744984793
2058,0.08686189396907715
2059,0.05380935039322828
2060,0.12358931412687543
2061,0.17462037904323632
2062,0.15372264237817443
2063,0.16488519905895901
2064,0.18072469334926644
2065,0.3075696074823205
2066,0.16252466763803017
2067,0.32842291441910126
2068,0.3514504183093694
2069,0.3115224120501637
2205,0.015420496941038642
2206,0.03957918555465666
2207,0.05464637840523499
2208,0.025859123886522072
2209,0.02359764229766958
2210,0.018812232812269434
2211,0.05571479203649925
2212,0.03033238079719644
2213,0.02286755375859087
2214,0.05131539778728548
2215,0.08284510319029573
2216,0.06361935749368614
2217,0.09639864406214034
2218,0.05367763247212607
2219,0.10024608976763202
2220,0.14988774872868207
2221,0.09360746764124231
2222,0.07301769891751185
2223,0.09889085160436185
2224,0.10868605667952119
2225,0.13271558908479644
2226,0.2529966349970238
2227,0.13298835207316628
2228,0.2982835012566097
2229,0.417774977445836
2230,0.2193714602903376
2231,0.3515121444121819
2232,0.19894510243615388
2233,0.35841205610863064
2281,0.023905594038575395
2282,0.017608493452285143
2283,0.025065227786331842
2284,0.048962979147352675
2285,0.02993666532649149
2286,0.030105444046400056
2287,0.055583594121285856
2288,0.03504734098306131
2289,0.0318451366421984
2290,0.036522961476304024
2291,0.10387813779113511
2292,0.05743422101726847
2293,0.07768124818853597
2294,0.04860387000420173
2295,0.04886991109274401
2296,0.1699829472224394
2297,0.14089949562624496
2298,0.12784500368269897
2299,0.16518180396782237
2300,0.09891796483409204
2325,0.066588944135201
2326,0.03761191568524333
2327,0.03651845223587582
2328,0.023059631656080597
2329,0.04569776763272919
2330,0.04196565473511244
2331,0.055530592520012814
2332,0.08260957706623101
2333,0.1064832010931111
2334,0.06130769437137725
2335,0.060742939088514435
2336,0.11795716119678185
2337,0.07518765351468092
2338,0.10168381314021868
2339,0.09225603329443867
2340,0.1187535171433219
2341,0.13086727060666178
2342,0.06633878663824168
2343,0.11244998901026693
2344,0.12954961610826596
2345,0.1493405203940611
2346,0.5779789320099774
2347,0.21844580915115966
2348,0.1639992614847566
2349,0.1520146502520098
2350,0.41871319487341413
2351,0.30184946028851967
2352,0.3622208140158399
2353,0.2439671146840337
2354,0.2767999211879436
2355,0.31970287354546023
2356,0.3655402610277233
2357,0.3137116000436275
2358,0.01599990992758408
2359,0.00956760292686383
2360,0.008389791703084931
2361,0.03432574711300176
2362,0.07060792261791589
2363,0.019342457447713842
2364,0.03269465138838986
2365,0.02665871070010519
2366,0.08491136110416099
2367,0.07533243523465336
2368,0.03508704456191406
2369,0.04313990874764839
2370,0.045051908829946814
2371,0.07552901943877238
2372,0.08634888370918536
2373,0.08338339957334263
2729,0.02876609342317904
2730,0.027858564053454552
2731,0.023589883936976707
2732,0.13273785327725077
2733,0.04601457072594738
2734,0.030215394855260556
2735,0.07807237384958166
2736,0.03948713136660125
2737,0.039156235644272855
2738,0.056278058361555416
2739,0.07281105517968287
2740,0.06267614161125808
2741,0.03949080647816337
2742,0.05130384374200494
2743,0.07560214128420674
2744,0.049342377587550605
2745,0.040450467717114295
2746,0.10854719153877071
2747,0.13559195368378482
2748,0.08996254435466436
2749,0.09540477619155757
2750,0.25442254404257564
2751,0.1140922818927725
2752,0.24179177851634476
2753,0.3110728603147415
2754,0.6606944173099543
2755,0.7667758484819011
2756,0.6161568270685884
2757,0.22491980260138
3179,0.020328154131514793
3180,0.03722423935669394
3181,0.053850222276149225
3182,0.019434262400248023
3183,0.016918209928876684
3184,0.03782805151543366
3185,0.061121277099840034
3186,0.05298995365242742
3187,0.02999053864693193
3188,0.03593365781459577
3189,0.04613658593007266
3190,0.05881577505098881
3191,0.0481551498214729
3192,0.10928952669486712
3193,0.07311337696822293
3194,0.04940497469312434
3195,0.06945504294292211
3196,0.073580224365321
3197,0.08447190945398902
3198,0.08685656283290294
3199,0.09675034435855435
3200,0.08000334816695319
3201,0.21472821699120898
3202,0.0986633351381932
3203,0.1076911981506575
3204,0.743785752164228
3205,0.10628671878541249
3206,0.4104505086769485
3207,0.3458666568595216
3208,0.8342358971513582
3209,0.189247684574357
3210,0.8983961588031282
3211,0.8970937602162564
3212,0.5674418211021907
3213,0.9494803815432362
3214,0.49923347334874046
3215,0.6402477135137412
3531,0.028656566404991406
3532,0.014649572828687826
3533,0.03902851105918823
3534,0.020838968012169817
3535,0.018616860347712184
3536,0.026165459220604516
3537,0.03922503254973496
3538,0.0327056394256976
3539,0.027721361351053523
3540,0.030485773947186514
3541,0.03705746416221111
3542,0.046357420185825886
3543,0.03332442680469227
3544,0.06828230103899674
3545,0.03050730865696457
3546,0.034316658084994435
3547,0.030646817245133396
3548,0.036687762589519314
3549,0.1380790875865548
3550,0.07619986738083157
3551,0.06524231222101713
3552,0.08325275008697303
3553,0.04643524438465633
3554,0.13373446246161466
3555,0.07333181623948966
3556,0.054056701913612205
3557,0.23659772794208636
3558,0.10175384932346715
3559,0.08380235227674793
3560,0.7426139136290291
3561,0.21706917550346705
3562,0.14801773295672474
3563,0.1010083040752264
3564,0.39161480258012754
3565,0.8745559316898041
3566,0.42320212001162777
3567,0.4218940192754157
3568,0.47478769335251264
3569,0.397937074259683
3627,0.03032608167476984
3628,0.01742357672535212
3629,0.02395110182355469
3630,0.02483421396012943
3631,0.051220933652384094
3632,0.056629375659054994
3633,0.04594811997366201
3634,0.04676449558075171
3635,0.06086355790801721
3636,0.03485793361465943
3637,0.11582099164644553
3638,0.062086179612164116
3639,0.09304914688673176
3640,0.06622137977220384
3641,0.04924183209372581
3642,0.15917462480825056
3643,0.10004871017101911
3644,0.20472982986454455
3645,0.3524547589067432
3646,0.11942013198114226
3647,0.09983991236473909
3675,0.04654609733405537
3676,0.02710739565881727
3677,0.020148160869129614
3678,0.014192580850701627
3679,0.06926044387103904
3680,0.03913831393850925
3681,0.05035718280941928
3682,0.0573776981856138
3683,0.07205221850583163
3684,0.0816583367542674
3685,0.06631531000039269
3686,0.1085636249957851
3687,0.06697162904332513
3688,0.027107247726273022
3689,0.06412996675493694
3690,0.0776628647057167
3691,0.0694587442100942
3692,0.13655819971797645
3693,0.5355996067834761
3694,0.11760874767334607
3778,0.028783700027960348
3779,0.02289030280938933
3780,0.04518078806935888
3781,0.033143337711711775
3782,0.02507973009757681
3783,0.03173937122348118
3784,0.0381858080869793
3785,0.0323098137472727
3786,0.029360646526790376
3787,0.030225668931775165
3788,0.027919968365864675
3789,0.10033023154346182
3790,0.039409385034571594
3791,0.03822317323350973
3792,0.08127487129528466
3793,0.07500031121726086
3794,0.08194286949521792
3795,0.12180820793446119
3796,0.06080648303942186
3797,0.07962965794889579
3798,0.06783452210273754
3799,0.07223322147490256
3942,0.04465799548526308
3943,0.026160726601195384
3944,0.017518730104368347
3945,0.04460799327534506
3946,0.03566526182184168
3947,0.03779294393039354
3948,0.025271951142668923
3949,0.04204659690036459
3950,0.09635383375312757
3951,0.039050742795779456
3952,0.06538837311842233
3953,0.05890026413986908
3954,0.06905077145058382
3955,0.03845160989857362
3956,0.05438965831187857
3982,0.008197845615362711
3983,0.021668938951759465
3984,0.016083251033002417
3985,0.038008381697079235
3986,0.011113967696129358
3987,0.025165806779360346
3988,0.04043767928633231
3989,0.03083864934779367
3990,0.023169670539357486
3991,0.027034007154636802
3992,0.03842371619000709
3993,0.06675644508237166
3994,0.06818496497548573
3995,0.04534546949753604
3996,0.08174101182069644
3997,0.05467205880525247
3998,0.10615849400954923
3999,0.09526339830937783
4000,0.07186056227721446
4001,0.14837669144846638
4002,0.1483042378697147
4003,0.157777814040545
4004,0.12783061445238247
4005,0.1349125121438955
4006,0.11716184727246297
4007,0.31311634167555863
4008,0.14397294448518289
4009,0.11837776526139442
4010,0.23682107951158504
4011,0.1365962949009697
4012,0.2533829204747262
4013,0.128214801360899
4014,0.26507690274029677
4015,0.43392721853197674
4016,0.39369684921510406
4017,0.20650557878834347
4018,0.3082184349902406
4019,0.31011334865593393
4020,0.22447552459531112
4021,0.2305694738932286
4051,0.06548286942211264
4052,0.037421178842013736
4053,0.04580808740885216
4054,0.05089761460119009
4055,0.07901839302116506
4056,0.0552671139437129
4057,0.050355495908960504
4058,0.06159440282458454
4059,0.04106934169136026
4060,0.0741046293300131
4061,0.06965835923834936
4062,0.18489508979701547
4063,0.08413223921371721
4064,0.14425577805657097
4065,0.12415377512925871
4066,0.12234267797081888
4067,0.2919683458852938
4210,0.009994486248934205
4211,0.013407291168969895
4212,0.013959289951631025
4213,0.01661234358834198
4214,0.016527613256134856
4215,0.022161621793494263
4216,0.01392160731127436
4217,0.022378071259330643
4218,0.05550011817594655
4219,0.05978666386329005
4220,0.048770507230967056
4221,0.025145061219452796
4222,0.07910519128096474
4223,0.04658800855643887
4224,0.040676780743788346
4225,0.06838232182624387
4226,0.09562105970557469
4227,0.05324579489484796
4228,0.06993520051446318
4229,0.08006083825292923
4230,0.14138454843460962
4231,0.18003835018166295
4232,0.10354093206560518
4233,0.28884928489024786
4234,0.07131300742032429
4235,0.1023714313560891
4236,0.20747378670631705
4237,0.22987316733340393
4333,0.029831364023665593
4334,0.04782048143257736
4335,0.06817645321674753
4336,0.03135602990904187
4337,0.029660566885865613
4338,0.028304477339670845
4339,0.047913140967799764
4340,0.06529161315925927
4341,0.06468777002129689
4342,0.047342909282673165
4343,0.07895737635297229
4344,0.11152855391363937
4345,0.06536239429031476
4346,0.06028169668034647
4347,0.11115984998114642
4348,0.05362075618357041
4349,0.059650227924297194
4350,0.5985987508274604
4351,0.3620856781674643
4352,0.09311506042843762
4353,0.1771811289765272
4354,0.1232588357481426
4355,0.27444714567567147
4356,0.14092912332376004
4399,0.012607223308759819
4400,0.026491193367256246
4401,0.11260413551535225
4402,0.03106974121873647
4403,0.036089333474112736
4404,0.04035087093349759
4405,0.019154630164057933
4406,0.06572600840522397
4407,0.06718041567362809
4408,0.10213723579459956
4409,0.050917142242359395
4410,0.0747351505026176
4411,0.09854240532858308
4412,0.0850791293488163
4413,0.083832000514964
4414,0.19613654253564936
4415,0.08441910629138491
4416,0.23303694473744183
4417,0.2974679711327453
4418,0.13346430188149672
4419,0.01415209525393021
4420,0.013858369806763936
4421,0.013964591789482554
4422,0.01377705861527125
4423,0.021847301521517197
4424,0.02302080099295992
4425,0.017733568110598685
4426,0.04239303977399806
4427,0.02645848235028217
4428,0.03504533429388805
4429,0.05687072440610813
4430,0.030642247607122624
4431,0.030903952904992937
4432,0.03572160814366552
4433,0.041023195814061955
4434,0.03952131454452497
4435,0.04265120312109764
4436,0.04173971820412969
4437,0.055329655815239714
4438,0.05510994860734822
4439,0.09123228832566248
4440,0.11293724102812557
4441,0.11526449902953678
4442,0.48019391672363
4443,0.5195460053877481
4444,0.6618181007163971
4445,0.626951389815693
4446,0.3308116830733152
4447,0.223175561339496
4448,0.2860158905546177
4449,0.17888276740621456
4498,0.010634916096724055
4499,0.02831444340887278
4500,0.010970508593451646
4501,0.010712786225873147
4502,0.016294225500324822
4503,0.01112380576974182
4504,0.026189051730846735
4505,0.020571338559229803
4506,0.023053415535755996
4507,0.02553529174815652
4508,0.03643045024214212
4509,0.03337652967394999
4510,0.10435446899083115
4511,0.045556347527525666
4512,0.09545898483852792
4513,0.0567475998792551
4514,0.06324114657603307
4515,0.07906059568023158
4610,0.012555754416654678
4611,0.019413917152321106
4612,0.02828125381005625
4613,0.02854831004639116
4614,0.01623646162553761
4615,0.06526076216105167
4616,0.030118049764156753
4617,0.0646736039058558
4618,0.0412163193079525
4619,0.03706809183483286
4620,0.11972741494433105
4621,0.0717893971623807
4622,0.026578834361433816
4623,0.1657984025188261
4624,0.039489143848134955
4625,0.9225542005752789
4626,0.10418134452756511
4627,0.11746798450129765
4628,0.5819968733013591
4629,0.14528565956081044
4630,0.24101213122752801
4742,0.03277283052532135
4743,0.022367721004023317
4744,0.01420423668911657
4745,0.023871462567641687
4746,0.030289346947094172
4747,0.04706912982354399
4748,0.02492074882049634
4749,0.018294558953280988
4750,0.030238122394377214
4751,0.02529493797180804
4752,0.04806035893136655
4753,0.030184800304666765
4754,0.07162807713045143
4755,0.036083471749767955
4756,0.07553635247501521
4757,0.032897515266804206
4758,0.035277832042533125
4759,0.32382752363606193
4760,0.04649282784049998
4761,0.056328327374600036
4762,0.16846222744905853
4763,0.5270685948775272
4764,0.7116869193035799
4765,0.1373496527959836
4766,0.24802906350233508
4767,0.6067692742469453
4768,0.40685812410784306
4769,0.2504660801868276
4792,0.02002095703808189
4793,0.038337259101001664
4794,0.030980027907960856
4795,0.01925043150633944
4796,0.02910915131429698
4797,0.037498425251117636
4798,0.027279180624917593
4799,0.036488526334163
4800,0.0431491734027357
4801,0.046106266156060734
4802,0.05763570285747112
4803,0.05630785138448301
4804,0.09218790398060268
4805,0.10227354923959628
4806,0.10620367986852433
4807,0.06688087579231475
4808,0.541177784546795
4809,0.07415252875028464
4810,0.24527179061485097
4811,0.0848445550633615
4812,0.17273035795981828
4813,0.1550140021123119
4814,0.22541264317134918
4815,0.8137821830623825
4816,0.23649389594671424
4817,0.2690231093042404
4818,0.07132029242331331
4819,0.07832676165111531
4820,0.05514717734815225
4821,0.04348161484401495
4822,0.11614841217408632
4823,0.06208383739179208
4824,0.09073326739088526
4825,0.05157619702709512
4826,0.062169987979043086
4827,0.04735697261382051
4828,0.06467728587166399
4829,0.15465129021881374
4830,0.06658010477896555
4831,0.0745702052578924
4832,0.08647618078089646
4833,0.0979446514049109
4834,0.1554623196878686
4835,0.07587399752673751
4836,0.07977471147453534
4837,0.1700242504082863
4838,0.33719372484803756
4839,0.21031297668935223
4840,0.2448016643675596
4841,0.18176771803219913
4842,0.1366977149036048
4843,0.1123603228012942
4844,0.41111005932492295
4845,0.2979098715616062
4846,0.3150830252958493
4847,0.3064305235707011
4848,0.6280899695367991
4849,0.4039438412858962
4850,0.8880514863484924
4851,0.6731601949690297
4852,0.5267464779476606
4853,0.6221577141584719
4921,0.022516253882280422
4922,0.01614962007095965
4923,0.015726133640053958
4924,0.024360669059154877
4925,0.045502039805469185
4926,0.02552783980833319
4927,0.03434950175423868
4928,0.033668890835748706
4929,0.05074840901015994
4930,0.04371015776916146
4931,0.04474840479552489
4932,0.053823806114829266
4933,0.03771429444189166
4934,0.03145898660740114
4935,0.05776239970439309
4936,0.061468955909448925
4937,0.03133774098996801
4963,0.017106772580395384
4964,0.03543174410760089
4965,0.036726262968362074
4966,0.0225140741584093
4967,0.03753684048377576
4968,0.026873216613637268
4969,0.033590718517287156
4970,0.04467010876978935
4971,0.03068176156028945
4972,0.03365240564060584
4973,0.05363081417117968
4974,0.0351455190526879
4975,0.0878609797835098
4976,0.06910996727315495
4977,0.05515113773199323
4978,0.0737731651299965
